Zeit(0.001 ms),Drehmoment Messsystem 1 (NÂ·m),Winkel Messsystem 1 (°),Drehmoment Motor (NÂ·m),Winkel Motor (°),Drehzahl (U/min),Schritt,Stromstaerke (A),Temperatur (°C)
372000,0.03,87,0.15,87,40,1,-0.048,41.3
372250,0.02,88,0.15,88,40,1,-0.042,41.3
372500,0.03,88,0.15,88,40,1,-0.042,41.3
372750,0.03,88,0.15,88,40,1,-0.045,41.3
373000,0.03,88,0.15,88,40,1,-0.050,41.3
373250,0.04,88,0.15,88,40,1,-0.056,41.3
373500,0.04,88,0.15,88,40,1,-0.057,41.3
373750,0.04,88,0.15,88,40,1,-0.053,41.3
374000,0.04,88,0.15,88,40,1,-0.045,41.3
374250,0.04,88,0.15,88,40,1,-0.043,41.3
374500,0.03,88,0.15,88,40,1,-0.045,41.3
374750,0.03,88,0.16,88,40,1,-0.051,41.3
375000,0.03,88,0.16,88,40,1,-0.054,41.3
375250,0.03,88,0.16,88,40,1,-0.053,41.3
375500,0.03,88,0.15,88,40,1,-0.047,41.3
375750,0.04,88,0.15,88,40,1,-0.044,41.3
376000,0.04,88,0.15,88,40,1,-0.044,41.3
376250,0.04,89,0.15,88,40,1,-0.046,41.3
376500,0.04,89,0.16,88,40,1,-0.050,41.3
376750,0.03,89,0.16,88,40,1,-0.052,41.3
377000,0.03,89,0.16,89,40,1,-0.057,41.3
377250,0.03,89,0.16,89,40,1,-0.058,41.3
377500,0.03,89,0.15,89,40,1,-0.052,41.3
377750,0.03,89,0.15,89,40,1,-0.042,41.3
378000,0.03,89,0.15,89,40,1,-0.038,41.3
378250,0.03,89,0.15,89,40,1,-0.045,41.3
378500,0.03,89,0.15,89,40,1,-0.052,41.3
378750,0.03,89,0.15,89,40,1,-0.059,41.3
379000,0.03,89,0.15,89,40,1,-0.057,41.3
379250,0.03,89,0.15,89,40,1,-0.045,41.3
379500,0.03,89,0.15,89,40,1,-0.036,41.3
379750,0.03,89,0.15,89,40,1,-0.035,41.3
380000,0.03,90,0.15,89,40,1,-0.039,41.3
380250,0.03,90,0.15,89,40,1,-0.049,41.3
380500,0.03,90,0.17,89,40,1,-0.054,41.3
380750,0.03,90,0.17,89,40,1,-0.053,41.3
381000,0.03,90,0.17,90,40,1,-0.047,41.3
381250,0.03,90,0.17,90,40,1,-0.038,41.3
381500,0.02,90,0.17,90,40,1,-0.032,41.3
381750,0.02,90,0.17,90,40,1,-0.035,41.3
382000,0.02,90,0.17,90,40,1,-0.044,41.3
382250,0.03,90,0.17,90,40,1,-0.050,41.3
382500,0.03,90,0.17,90,40,1,-0.050,41.3
382750,0.03,90,0.17,90,40,1,-0.045,41.3
383000,0.03,90,0.17,90,40,1,-0.037,41.3
383250,0.03,90,0.19,90,40,1,-0.035,41.3
383500,0.04,90,0.19,90,40,1,-0.037,41.3
383750,0.04,90,0.19,90,40,1,-0.044,41.3
384000,0.04,90,0.19,90,40,1,-0.048,41.3
384250,0.04,90,0.19,90,40,1,-0.051,41.3
384500,0.04,90,0.19,90,40,1,-0.047,41.3
384750,0.04,91,0.19,91,40,1,-0.044,41.3
385000,0.04,91,0.19,91,40,1,-0.043,41.3
385250,0.04,91,0.19,91,40,1,-0.046,41.3
385500,0.04,91,0.19,91,40,1,-0.053,41.3
385750,0.03,91,0.19,91,40,1,-0.053,41.3
386000,0.03,91,0.19,91,40,1,-0.055,41.3
386250,0.04,91,0.19,91,40,1,-0.049,41.3
386500,0.04,91,0.19,91,40,1,-0.042,41.3
386750,0.04,91,0.19,91,40,1,-0.039,41.3
387000,0.03,91,0.19,91,40,1,-0.040,41.3
387250,0.03,91,0.19,91,40,1,-0.045,41.3
387500,0.02,91,0.19,91,40,1,-0.052,41.3
387750,0.02,91,0.19,91,40,1,-0.055,41.3
388000,0.02,91,0.19,91,40,1,-0.055,41.3
388250,0.03,91,0.19,91,40,1,-0.050,41.3
388500,0.03,92,0.19,91,40,1,-0.042,41.3
388750,0.03,92,0.19,91,40,1,-0.037,41.3
389000,0.03,92,0.19,91,40,1,-0.039,41.3
389250,0.03,92,0.19,91,40,1,-0.048,41.3
389500,0.03,92,0.19,92,40,1,-0.056,41.3
389750,0.03,92,0.19,92,40,1,-0.055,41.3
390000,0.03,92,0.19,92,40,1,-0.043,41.3
390250,0.03,92,0.19,92,40,1,-0.033,41.3
390500,0.03,92,0.19,92,40,1,-0.030,41.3
390750,0.03,92,0.19,92,40,1,-0.038,41.3
391000,0.03,92,0.19,92,40,1,-0.047,41.3
391250,0.03,92,0.19,92,40,1,-0.053,41.3
391500,0.03,92,0.19,92,40,1,-0.056,41.3
391750,0.03,92,0.19,92,40,1,-0.053,41.3
392000,0.03,92,0.19,92,40,1,-0.042,41.3
392250,0.03,92,0.19,92,40,1,-0.035,41.3
392500,0.03,92,0.19,92,40,1,-0.038,41.3
392750,0.04,92,0.23,92,40,1,-0.044,41.3
393000,0.04,92,0.23,92,40,1,-0.050,41.3
393250,0.04,93,0.23,93,40,1,-0.053,41.3
393500,0.04,93,0.23,93,40,1,-0.049,41.3
393750,0.04,93,0.19,93,40,1,-0.044,41.3
394000,0.03,93,0.19,93,40,1,-0.040,41.3
394250,0.03,93,0.19,93,40,1,-0.044,41.3
394500,0.03,93,0.19,93,40,1,-0.047,41.3
394750,0.03,93,0.23,93,40,1,-0.051,41.3
395000,0.03,93,0.23,93,40,1,-0.056,41.3
395250,0.03,93,0.23,93,40,1,-0.055,41.3
395500,0.03,93,0.19,93,40,1,-0.050,41.3
395750,0.03,93,0.19,93,40,1,-0.047,41.3
396000,0.03,93,0.19,93,40,1,-0.045,41.3
396250,0.03,93,0.19,93,40,1,-0.050,41.3
396500,0.02,93,0.23,93,40,1,-0.053,41.3
396750,0.02,93,0.23,93,40,1,-0.054,41.3
397000,0.02,93,0.23,94,40,1,-0.054,41.3
397250,0.02,93,0.23,94,40,1,-0.049,41.3
397500,0.03,93,0.23,94,40,1,-0.044,41.3
397750,0.03,93,0.23,94,40,1,-0.043,41.3
398000,0.03,94,0.23,94,40,1,-0.046,41.3
398250,0.04,94,0.23,94,40,1,-0.051,41.3
398500,0.04,94,0.24,94,40,1,-0.057,41.3
398750,0.03,94,0.24,94,40,1,-0.057,41.3
399000,0.03,94,0.24,94,40,1,-0.053,41.3
399250,0.03,94,0.23,94,40,1,-0.045,41.3
399500,0.03,94,0.23,94,40,1,-0.039,41.3
399750,0.03,94,0.23,94,40,1,-0.039,41.3
400000,0.03,94,0.23,94,40,1,-0.047,41.3
400250,0.03,94,0.23,94,40,1,-0.057,41.3
400500,0.03,94,0.23,94,40,1,-0.058,41.3
400750,0.03,94,0.23,94,40,1,-0.049,41.3
401000,0.03,94,0.23,95,40,1,-0.036,41.3
401250,0.03,94,0.23,95,40,1,-0.034,41.3
401500,0.03,94,0.23,95,40,1,-0.038,41.3
401750,0.03,94,0.23,95,40,1,-0.047,41.3
402000,0.03,95,0.23,95,40,1,-0.052,41.3
402250,0.03,95,0.23,95,40,1,-0.053,41.3
402500,0.03,95,0.23,95,40,1,-0.052,41.3
402750,0.03,95,0.23,95,40,1,-0.046,41.3
403000,0.03,95,0.23,95,40,1,-0.038,41.3
403250,0.03,95,0.17,95,40,1,-0.038,41.3
403500,0.04,95,0.17,95,40,1,-0.045,41.3
403750,0.04,95,0.17,95,40,1,-0.052,41.3
404000,0.04,95,0.17,95,40,1,-0.056,41.3
404250,0.04,95,0.17,95,40,1,-0.051,41.3
404500,0.04,95,0.17,95,40,1,-0.042,41.3
404750,0.04,95,0.17,95,40,1,-0.039,41.3
405000,0.04,95,0.17,95,40,1,-0.041,41.3
405250,0.03,95,0.17,95,40,1,-0.048,41.3
405500,0.03,95,0.17,95,40,1,-0.051,41.3
405750,0.03,96,0.17,96,40,1,-0.055,41.3
406000,0.03,96,0.19,96,40,1,-0.056,41.3
406250,0.03,96,0.19,96,40,1,-0.053,41.3
406500,0.03,96,0.19,96,40,1,-0.048,41.3
406750,0.03,96,0.19,96,40,1,-0.044,41.3
407000,0.03,96,0.19,96,40,1,-0.048,41.3
407250,0.03,96,0.19,96,40,1,-0.051,41.3
407500,0.03,96,0.19,96,40,1,-0.054,41.3
407750,0.03,96,0.19,96,40,1,-0.054,41.3
408000,0.03,96,0.21,96,40,1,-0.049,41.3
408250,0.03,96,0.21,96,40,1,-0.048,41.3
408500,0.03,96,0.21,96,40,1,-0.046,41.3
408750,0.02,96,0.21,96,40,1,-0.050,41.3
409000,0.02,96,0.21,96,40,1,-0.057,41.3
409250,0.02,96,0.21,96,40,1,-0.064,41.3
409500,0.02,97,0.21,97,40,1,-0.067,41.3
409750,0.02,97,0.17,97,40,1,-0.063,41.3
410000,0.03,97,0.17,97,40,1,-0.056,41.3
410250,0.03,97,0.17,97,40,1,-0.048,41.3
410500,0.04,97,0.17,97,40,1,-0.047,41.3
410750,0.04,97,0.16,97,40,1,-0.053,41.3
411000,0.04,97,0.16,97,40,1,-0.061,41.3
411250,0.04,97,0.16,97,40,1,-0.063,41.3
411500,0.04,97,0.16,97,40,1,-0.057,41.3
411750,0.03,97,0.14,97,40,1,-0.046,41.3
412000,0.03,97,0.14,97,40,1,-0.038,41.3
412250,0.03,97,0.14,97,40,1,-0.039,41.3
412500,0.03,97,0.14,97,40,1,-0.045,41.3
412750,0.04,97,0.16,97,40,1,-0.053,41.3
413000,0.04,97,0.16,97,40,1,-0.052,41.3
413250,0.04,98,0.16,98,40,1,-0.046,41.3
413500,0.04,98,0.16,98,40,1,-0.038,41.3
413750,0.04,98,0.16,98,40,1,-0.032,41.3
414000,0.03,98,0.16,98,40,1,-0.033,41.3
414250,0.03,98,0.16,98,40,1,-0.038,41.3
414500,0.03,98,0.16,98,40,1,-0.042,41.3
414750,0.04,98,0.17,98,40,1,-0.045,41.3
415000,0.04,98,0.17,98,40,1,-0.040,41.3
415250,0.03,98,0.17,98,40,1,-0.033,41.3
415500,0.03,98,0.17,98,40,1,-0.030,41.3
415750,0.03,98,0.19,98,40,1,-0.031,41.3
416000,0.02,98,0.19,98,40,1,-0.035,41.3
416250,0.03,98,0.19,98,40,1,-0.041,41.3
416500,0.03,98,0.19,98,40,1,-0.047,41.3
416750,0.03,98,0.19,98,40,1,-0.047,41.3
417000,0.03,98,0.19,99,40,1,-0.046,41.3
417250,0.03,99,0.19,99,40,1,-0.043,41.3
417500,0.03,99,0.19,99,40,1,-0.040,41.3
417750,0.03,99,0.19,99,40,1,-0.041,41.3
418000,0.03,99,0.19,99,40,1,-0.050,41.3
418250,0.04,99,0.19,99,40,1,-0.060,41.3
418500,0.04,99,0.17,99,40,1,-0.057,41.3
418750,0.04,99,0.17,99,40,1,-0.051,41.3
419000,0.03,99,0.17,99,40,1,-0.047,41.3
419250,0.03,99,0.17,99,40,1,-0.043,41.3
419500,0.02,99,0.17,99,40,1,-0.047,41.3
419750,0.02,99,0.17,99,40,1,-0.053,41.3
420000,0.02,99,0.17,99,40,1,-0.063,41.3
420250,0.02,99,0.16,99,40,1,-0.069,41.3
420500,0.02,99,0.16,99,40,1,-0.066,41.3
420750,0.02,99,0.16,99,40,1,-0.054,41.3
421000,0.02,100,0.16,99,40,1,-0.045,41.3
421250,0.02,100,0.16,99,40,1,-0.044,41.3
421500,0.03,100,0.16,99,40,1,-0.051,41.3
421750,0.03,100,0.16,100,40,1,-0.057,41.3
422000,0.03,100,0.16,100,40,1,-0.057,41.3
422250,0.03,100,0.16,100,40,1,-0.053,41.3
422500,0.02,100,0.16,100,40,1,-0.042,41.3
422750,0.02,100,0.16,100,40,1,-0.035,41.3
423000,0.03,100,0.16,100,40,1,-0.038,41.3
423250,0.03,100,0.17,100,40,1,-0.046,41.3
423500,0.03,100,0.17,100,40,1,-0.053,41.3
423750,0.03,100,0.17,100,40,1,-0.053,41.3
424000,0.03,100,0.17,100,40,1,-0.049,41.3
424250,0.03,100,0.17,100,40,1,-0.041,41.3
424500,0.03,100,0.17,100,40,1,-0.037,41.3
424750,0.03,101,0.17,100,40,1,-0.038,41.3
425000,0.02,101,0.17,100,40,1,-0.041,41.3
425250,0.03,101,0.21,100,40,1,-0.042,41.3
425500,0.03,101,0.21,100,40,1,-0.043,41.3
425750,0.03,101,0.21,101,40,1,-0.048,41.3
426000,0.04,101,0.21,101,40,1,-0.046,41.3
426250,0.04,101,0.21,101,40,1,-0.041,41.3
426500,0.03,101,0.21,101,40,1,-0.038,41.3
426750,0.03,101,0.21,101,40,1,-0.040,41.3
427000,0.03,101,0.24,101,40,1,-0.047,41.3
427250,0.03,101,0.24,101,40,1,-0.050,41.3
427500,0.03,101,0.24,101,40,1,-0.053,41.3
427750,0.03,101,0.24,101,40,1,-0.050,41.3
428000,0.03,101,0.21,101,40,1,-0.043,41.3
428250,0.03,101,0.21,101,40,1,-0.038,41.3
428500,0.03,101,0.21,101,40,1,-0.041,41.3
428750,0.03,101,0.21,101,40,1,-0.053,41.3
429000,0.03,101,0.23,101,40,1,-0.056,41.3
429250,0.03,101,0.23,101,40,1,-0.053,41.3
429500,0.03,102,0.23,102,40,1,-0.046,41.3
429750,0.03,102,0.21,102,40,1,-0.038,41.3
430000,0.04,102,0.21,102,40,1,-0.039,41.3
430250,0.04,102,0.21,102,40,1,-0.042,41.3
430500,0.04,102,0.21,102,40,1,-0.047,41.3
430750,0.03,102,0.21,102,40,1,-0.051,41.3
431000,0.03,102,0.22,102,40,1,-0.057,41.3
431250,0.02,102,0.22,102,40,1,-0.057,41.3
431500,0.02,102,0.22,102,40,1,-0.050,41.3
431750,0.02,102,0.21,102,40,1,-0.042,41.3
432000,0.02,102,0.21,102,40,1,-0.038,41.3
432250,0.03,102,0.21,102,40,1,-0.041,41.3
432500,0.03,102,0.21,102,40,1,-0.053,41.3
432750,0.03,102,0.22,102,40,1,-0.058,41.3
433000,0.03,102,0.22,102,40,1,-0.053,41.3
433250,0.03,102,0.22,102,40,1,-0.045,41.3
433500,0.03,102,0.22,102,40,1,-0.037,41.3
433750,0.03,102,0.21,102,40,1,-0.035,41.3
434000,0.03,102,0.21,102,40,1,-0.039,41.3
434250,0.02,103,0.21,103,40,1,-0.047,41.3
434500,0.02,103,0.21,103,40,1,-0.055,41.3
434750,0.02,103,0.21,103,40,1,-0.054,41.3
435000,0.02,103,0.21,103,40,1,-0.049,41.3
435250,0.02,103,0.21,103,40,1,-0.041,41.3
435500,0.02,103,0.21,103,40,1,-0.038,41.3
435750,0.02,103,0.21,103,40,1,-0.041,41.3
436000,0.01,103,0.21,103,40,1,-0.048,41.3
436250,0.01,103,0.21,103,40,1,-0.054,41.3
436500,0.01,103,0.21,103,40,1,-0.053,41.3
436750,0.02,103,0.21,103,40,1,-0.047,41.3
437000,0.02,103,0.21,103,40,1,-0.038,41.3
437250,0.02,103,0.21,103,40,1,-0.037,41.3
437500,0.02,103,0.21,103,40,1,-0.043,41.3
437750,0.02,103,0.21,103,40,1,-0.050,41.3
438000,0.02,104,0.21,104,40,1,-0.053,41.3
438250,0.03,104,0.21,104,40,1,-0.052,41.3
438500,0.03,104,0.19,104,40,1,-0.052,41.3
438750,0.03,104,0.19,104,40,1,-0.045,41.3
439000,0.02,104,0.19,104,40,1,-0.043,41.3
439250,0.02,104,0.19,104,40,1,-0.045,41.3
439500,0.02,104,0.19,104,40,1,-0.049,41.3
439750,0.02,104,0.19,104,40,1,-0.052,41.3
440000,0.02,104,0.19,104,40,1,-0.054,41.3
440250,0.02,104,0.21,104,40,1,-0.047,41.3
440500,0.02,104,0.21,104,40,1,-0.044,41.3
440750,0.02,104,0.21,104,40,1,-0.042,41.3
441000,0.03,104,0.21,104,40,1,-0.042,41.3
441250,0.02,104,0.21,104,40,1,-0.046,41.3
441500,0.02,104,0.21,104,40,1,-0.051,41.3
441750,0.02,104,0.21,105,40,1,-0.056,41.3
442000,0.02,105,0.21,105,40,1,-0.059,41.3
442250,0.02,105,0.21,105,40,1,-0.052,41.3
442500,0.01,105,0.21,105,40,1,-0.041,41.3
442750,0.01,105,0.21,105,40,1,-0.037,41.3
443000,0.01,105,0.21,105,40,1,-0.037,41.3
443250,0.02,105,0.21,105,40,1,-0.044,41.3
443500,0.02,105,0.21,105,40,1,-0.054,41.3
443750,0.02,105,0.21,105,40,1,-0.057,41.3
444000,0.02,105,0.21,105,40,1,-0.048,41.3
444250,0.02,105,0.19,105,40,1,-0.038,41.3
444500,0.01,105,0.19,105,40,1,-0.034,41.3
444750,0.01,105,0.19,105,40,1,-0.036,41.3
445000,0.02,105,0.21,105,40,1,-0.046,41.3
445250,0.02,105,0.21,105,40,1,-0.056,41.3
445500,0.02,105,0.21,105,40,1,-0.055,41.3
445750,0.02,106,0.21,106,40,1,-0.049,41.3
446000,0.02,106,0.19,106,40,1,-0.038,41.3
446250,0.02,106,0.19,106,40,1,-0.037,41.3
446500,0.02,106,0.19,106,40,1,-0.040,41.3
446750,0.02,106,0.19,106,40,1,-0.047,41.3
447000,0.02,106,0.19,106,40,1,-0.052,41.3
447250,0.03,106,0.19,106,40,1,-0.051,41.3
447500,0.03,106,0.19,106,40,1,-0.045,41.3
447750,0.03,106,0.19,106,40,1,-0.035,41.3
448000,0.02,106,0.19,106,40,1,-0.033,41.3
448250,0.02,106,0.19,106,40,1,-0.037,41.3
448500,0.02,106,0.19,106,40,1,-0.044,41.3
448750,0.02,106,0.19,106,40,1,-0.049,41.3
449000,0.02,106,0.22,106,40,1,-0.052,41.3
449250,0.01,106,0.22,106,40,1,-0.051,41.3
449500,0.02,107,0.22,106,40,1,-0.043,41.3
449750,0.02,107,0.19,106,40,1,-0.038,41.3
450000,0.02,107,0.19,106,40,1,-0.040,41.3
450250,0.02,107,0.19,106,40,1,-0.047,41.3
450500,0.02,107,0.19,107,40,1,-0.053,41.3
450750,0.01,107,0.19,107,40,1,-0.056,41.3
451000,0.01,107,0.19,107,40,1,-0.050,41.3
451250,0.01,107,0.19,107,40,1,-0.044,41.3
451500,0.01,107,0.19,107,40,1,-0.040,41.3
451750,0.01,107,0.19,107,40,1,-0.041,41.3
452000,0.02,107,0.19,107,40,1,-0.047,41.3
452250,0.02,107,0.19,107,40,1,-0.054,41.3
452500,0.02,107,0.19,107,40,1,-0.060,41.3
452750,0.01,107,0.17,107,40,1,-0.061,41.3
453000,0.00,107,0.17,107,40,1,-0.055,41.3
453250,0.00,107,0.17,107,40,1,-0.048,41.3
453500,0.00,107,0.17,107,40,1,-0.038,41.3
453750,0.01,107,0.17,107,40,1,-0.039,41.3
454000,0.01,107,0.17,107,40,1,-0.047,41.3
454250,0.02,108,0.17,108,40,1,-0.057,41.3
454500,0.02,108,0.17,108,40,1,-0.058,41.3
454750,0.02,108,0.17,108,40,1,-0.050,41.3
455000,0.01,108,0.17,108,40,1,-0.037,41.3
455250,0.01,108,0.17,108,40,1,-0.035,41.3
455500,0.02,108,0.19,108,40,1,-0.038,41.3
455750,0.02,108,0.19,108,40,1,-0.047,41.3
456000,0.02,108,0.19,108,40,1,-0.053,41.3
456250,0.02,108,0.19,108,40,1,-0.051,41.3
456500,0.02,108,0.17,108,40,1,-0.045,41.3
456750,0.02,108,0.17,108,40,1,-0.039,41.3
457000,0.02,108,0.17,108,40,1,-0.033,41.3
457250,0.02,109,0.17,108,40,1,-0.040,41.3
457500,0.01,109,0.19,108,40,1,-0.048,41.3
457750,0.02,109,0.19,108,40,1,-0.051,41.3
458000,0.02,109,0.19,109,40,1,-0.051,41.3
458250,0.02,109,0.19,109,40,1,-0.045,41.3
458500,0.02,109,0.19,109,40,1,-0.042,41.3
458750,0.02,109,0.19,109,40,1,-0.040,41.3
459000,0.02,109,0.19,109,40,1,-0.044,41.3
459250,0.02,109,0.19,109,40,1,-0.048,41.3
459500,0.02,109,0.19,109,40,1,-0.052,41.3
459750,0.01,109,0.19,109,40,1,-0.055,41.3
460000,0.01,109,0.19,109,40,1,-0.055,41.3
460250,0.01,109,0.17,109,40,1,-0.050,41.3
460500,0.01,109,0.17,109,40,1,-0.039,41.3
460750,0.01,109,0.17,109,40,1,-0.036,41.3
461000,0.01,109,0.17,109,40,1,-0.046,41.3
461250,0.01,109,0.17,109,40,1,-0.056,41.3
461500,0.01,109,0.19,109,40,1,-0.061,41.3
461750,0.01,109,0.19,109,40,1,-0.048,41.3
462000,0.01,109,0.19,109,40,1,-0.040,41.3
462250,0.01,109,0.19,109,40,1,-0.038,41.3
462500,0.01,109,0.19,109,40,1,-0.037,41.3
462750,0.02,110,0.19,110,40,1,-0.041,41.3
463000,0.02,110,0.19,110,40,1,-0.048,41.3
463250,0.02,110,0.19,110,40,1,-0.052,41.3
463500,0.02,110,0.19,110,40,1,-0.053,41.3
463750,0.02,110,0.19,110,40,1,-0.050,41.3
464000,0.01,110,0.19,110,40,1,-0.044,41.3
464250,0.01,110,0.19,110,40,1,-0.037,41.3
464500,0.01,110,0.19,110,40,1,-0.038,41.3
464750,0.01,110,0.19,110,40,1,-0.045,41.3
465000,0.01,110,0.19,110,40,1,-0.051,41.3
465250,0.01,110,0.19,110,40,1,-0.053,41.3
465500,0.01,110,0.19,110,40,1,-0.049,41.3
465750,0.01,110,0.19,110,40,1,-0.040,41.3
466000,0.01,110,0.19,110,40,1,-0.033,41.3
466250,0.01,110,0.19,110,40,1,-0.034,41.3
466500,0.01,110,0.19,111,40,1,-0.044,41.3
466750,0.01,111,0.19,111,40,1,-0.057,41.3
467000,0.01,111,0.19,111,40,1,-0.056,41.3
467250,0.01,111,0.19,111,40,1,-0.053,41.3
467500,0.01,111,0.19,111,40,1,-0.043,41.3
467750,0.01,111,0.19,111,40,1,-0.038,41.3
468000,0.01,111,0.19,111,40,1,-0.045,41.3
468250,0.01,111,0.19,111,40,1,-0.052,41.3
468500,0.01,111,0.19,111,40,1,-0.055,41.3
468750,0.01,111,0.19,111,40,1,-0.054,41.3
469000,0.01,111,0.19,111,40,1,-0.049,41.3
469250,0.01,111,0.19,111,40,1,-0.043,41.3
469500,0.01,111,0.19,111,40,1,-0.042,41.3
469750,0.01,111,0.19,111,40,1,-0.043,41.3
470000,0.01,111,0.19,111,40,1,-0.049,41.3
470250,0.01,111,0.19,111,40,1,-0.051,41.3
470500,0.01,111,0.19,112,40,1,-0.052,41.3
470750,0.01,111,0.19,112,40,1,-0.054,41.3
471000,0.02,111,0.19,112,40,1,-0.051,41.3
471250,0.02,111,0.19,112,40,1,-0.045,41.3
471500,0.01,112,0.19,112,40,1,-0.042,41.3
471750,0.01,112,0.19,112,40,1,-0.043,41.3
472000,0.01,112,0.19,112,40,1,-0.050,41.3
472250,0.01,112,0.19,112,40,1,-0.057,41.3
472500,0.00,112,0.19,112,40,1,-0.055,41.3
472750,0.00,112,0.19,112,40,1,-0.047,41.3
473000,0.00,112,0.19,112,40,1,-0.041,41.3
473250,0.00,112,0.19,112,40,1,-0.040,41.3
473500,0.00,112,0.19,112,40,1,-0.042,41.3
473750,0.01,112,0.19,112,40,1,-0.047,41.3
474000,0.01,112,0.19,112,40,1,-0.054,41.3
474250,0.01,112,0.19,113,40,1,-0.061,41.3
474500,0.01,112,0.19,113,40,1,-0.059,41.3
474750,0.01,112,0.19,113,40,1,-0.051,41.3
475000,0.01,112,0.19,113,40,1,-0.044,41.3
475250,0.01,113,0.19,113,40,1,-0.040,41.3
475500,0.01,113,0.19,113,40,1,-0.049,41.3
475750,0.02,113,0.19,113,40,1,-0.059,41.3
476000,0.02,113,0.19,113,40,1,-0.058,41.3
476250,0.02,113,0.19,113,40,1,-0.052,41.3
476500,0.02,113,0.19,113,40,1,-0.041,41.3
476750,0.02,113,0.19,113,40,1,-0.037,41.3
477000,0.00,113,0.19,113,40,1,-0.039,41.3
477250,0.00,113,0.19,113,40,1,-0.045,41.3
477500,0.00,113,0.19,113,40,1,-0.048,41.3
477750,0.00,113,0.19,113,40,1,-0.049,41.3
478000,0.02,113,0.19,113,40,1,-0.048,41.3
478250,0.02,113,0.19,113,40,1,-0.044,41.3
478500,0.02,113,0.19,113,40,1,-0.037,41.3
478750,0.02,113,0.19,113,40,1,-0.037,41.3
479000,0.02,114,0.19,114,40,1,-0.043,41.3
479250,0.01,114,0.19,114,40,1,-0.050,41.3
479500,0.01,114,0.21,114,40,1,-0.054,41.3
479750,0.01,114,0.21,114,40,1,-0.051,41.3
480000,0.01,114,0.21,114,40,1,-0.043,41.3
480250,0.01,114,0.19,114,40,1,-0.036,41.3
480500,0.00,114,0.19,114,40,1,-0.036,41.3
480750,0.01,114,0.19,114,40,1,-0.043,41.3
481000,0.01,114,0.19,114,40,1,-0.051,41.3
481250,0.01,114,0.19,114,40,1,-0.053,41.3
481500,0.01,114,0.19,114,40,1,-0.054,41.3
481750,0.01,114,0.19,114,40,1,-0.055,41.3
482000,0.01,114,0.19,114,40,1,-0.046,41.3
482250,0.01,114,0.19,114,40,1,-0.039,41.3
482500,0.01,114,0.19,114,40,1,-0.041,41.3
482750,0.01,114,0.19,115,40,1,-0.049,41.3
483000,0.01,115,0.19,115,40,1,-0.058,41.3
483250,0.01,115,0.21,115,40,1,-0.057,41.3
483500,0.00,115,0.21,115,40,1,-0.048,41.3
483750,0.00,115,0.21,115,40,1,-0.042,41.3
484000,0.00,115,0.21,115,40,1,-0.040,41.3
484250,0.00,115,0.21,115,40,1,-0.042,41.3
484500,0.00,115,0.21,115,40,1,-0.048,41.3
484750,0.01,115,0.21,115,40,1,-0.054,41.3
485000,0.01,115,0.21,115,40,1,-0.058,41.3
485250,0.01,115,0.21,115,40,1,-0.055,41.3
485500,0.01,115,0.21,115,40,1,-0.047,41.3
485750,0.01,115,0.21,115,40,1,-0.039,41.3
486000,0.00,115,0.21,115,40,1,-0.039,41.3
486250,0.01,115,0.21,115,40,1,-0.042,41.3
486500,0.01,115,0.21,115,40,1,-0.050,41.3
486750,0.01,115,0.21,116,40,1,-0.054,41.3
487000,0.01,115,0.21,116,40,1,-0.050,41.3
487250,0.01,115,0.21,116,40,1,-0.039,41.3
487500,0.00,116,0.21,116,40,1,-0.035,41.3
487750,0.00,116,0.21,116,40,1,-0.035,41.3
488000,0.00,116,0.24,116,40,1,-0.042,41.3
488250,0.00,116,0.24,116,40,1,-0.051,41.3
488500,0.00,116,0.24,116,40,1,-0.057,41.3
488750,0.01,116,0.24,116,40,1,-0.054,41.3
489000,0.01,116,0.23,116,40,1,-0.049,41.3
489250,0.01,116,0.23,116,40,1,-0.040,41.3
489500,0.01,116,0.23,116,40,1,-0.040,41.3
489750,0.01,116,0.23,116,40,1,-0.043,41.3
490000,0.01,116,0.24,116,40,1,-0.049,41.3
490250,0.01,116,0.24,116,40,1,-0.054,41.3
490500,0.01,117,0.24,116,40,1,-0.053,41.3
490750,0.00,117,0.23,116,40,1,-0.045,41.3
491000,0.00,117,0.23,116,40,1,-0.041,41.3
491250,0.00,117,0.23,117,40,1,-0.040,41.3
491500,0.00,117,0.23,117,40,1,-0.043,41.3
491750,0.01,117,0.23,117,40,1,-0.051,41.3
492000,0.01,117,0.23,117,40,1,-0.056,41.3
492250,0.00,117,0.23,117,40,1,-0.060,41.3
492500,0.00,117,0.23,117,40,1,-0.054,41.3
492750,0.00,117,0.19,117,40,1,-0.044,41.3
493000,0.01,117,0.19,117,40,1,-0.038,41.3
493250,0.01,117,0.19,117,40,1,-0.040,41.3
493500,0.01,117,0.19,117,40,1,-0.047,41.3
493750,0.01,117,0.19,117,40,1,-0.054,41.3
494000,0.01,117,0.19,117,40,1,-0.056,41.3
494250,0.01,118,0.19,117,40,1,-0.051,41.3
494500,0.00,118,0.19,117,40,1,-0.045,41.3
494750,0.00,118,0.16,117,40,1,-0.040,41.3
495000,0.00,118,0.16,117,40,1,-0.041,41.3
495250,0.00,118,0.16,118,40,1,-0.045,41.3
495500,0.00,118,0.19,118,40,1,-0.050,41.3
495750,0.01,118,0.19,118,40,1,-0.053,41.3
